,date,open,high,low,close,volume,amount,outstanding_share,turnover
340,2023-08-25,1405.6,1434.72,1403.07,1422.06,84534992.0,946760251.0,19405546950.0,0.004356228258745369
341,2023-08-28,1499.31,1510.7,1454.98,1458.78,199760987.0,2336205801.0,19405546950.0,0.010294014773956165
342,2023-08-29,1452.45,1454.98,1409.4,1432.19,196496143.0,2217588610.0,19405546950.0,0.010125771950993631
343,2023-08-30,1427.13,1427.13,1409.4,1409.4,137563829.0,1537573551.0,19405546950.0,0.007088892127310021
344,2023-08-31,1410.66,1420.79,1408.13,1409.4,80647403.0,900123575.0,19405546950.0,0.00415589435370179
345,2023-09-01,1417.0,1438.52,1417.0,1433.46,113870483.0,1285169019.0,19405546950.0,0.00586793473502173
346,2023-09-04,1437.26,1467.65,1434.72,1463.85,141002923.0,1621769196.0,19405546950.0,0.007266114341600662
347,2023-09-05,1456.25,1457.52,1438.52,1442.32,80417716.0,917888859.0,19405546950.0,0.004144058201874078
348,2023-09-06,1434.72,1451.19,1430.92,1447.39,63484051.0,721905682.0,19405546950.0,0.0032714383760257784
349,2023-09-07,1443.59,1448.65,1433.46,1434.72,54004157.0,613812176.0,19405546950.0,0.002782923724806427
350,2023-09-08,1428.39,1433.46,1422.06,1427.13,47902967.0,539624963.0,19405546950.0,0.002468519291078266
351,2023-09-11,1430.92,1443.59,1427.13,1435.99,65448558.0,741764911.0,19405546950.0,0.0033726726780045745
352,2023-09-12,1437.26,1437.26,1424.59,1428.39,49548506.0,559058536.0,19405546950.0,0.002553316643311618
353,2023-09-13,1429.66,1433.46,1419.53,1424.59,49021797.0,551747628.0,19405546950.0,0.002526174455495056
354,2023-09-14,1428.39,1434.72,1424.59,1429.66,55165017.0,622906053.0,19405546950.0,0.002842744764790049
355,2023-09-15,1437.26,1443.59,1418.26,1420.79,89047613.0,1005529161.0,19405546950.0,0.004588771098770808
356,2023-09-18,1420.79,1423.33,1410.66,1422.06,50132501.0,561449770.0,19405546950.0,0.002583410873662595
357,2023-09-19,1420.79,1422.06,1413.2,1419.53,50366432.0,564044044.0,19405546950.0,0.0025954657258449496
358,2023-09-20,1418.26,1420.79,1411.93,1411.93,55887241.0,624785495.0,19405546950.0,0.00287996216463252
359,2023-09-21,1410.66,1410.66,1398.0,1399.27,84393011.0,934673194.0,19405546950.0,0.004348911742474746
360,2023-09-22,1396.73,1424.59,1396.73,1423.33,91148430.0,1017137922.0,19405546950.0,0.004697029680990259
361,2023-09-25,1423.33,1433.46,1417.0,1420.79,76121125.0,856022502.0,19405546950.0,0.00392264774582919
